Generation 	 PType 	 Hamming Distance 	 PVariance 	 Hamming Distance Ratio 	 Avg Fitness 	 Best Fitness 
0	25	396102	5,035056789857874E7	0,6876776620370371	22522,434588480017	20284,087730491345
1	25	249573	3,422912124845286E7	0,43328645833333335	21378,715185352674	19668,9648367987
2	25	128546	1,2873469748961069E7	0,22317071759259258	20428,875342737247	19203,144771877585
3	25	81635	7556073,915512182	0,14172743055555556	19511,55924988752	18553,28269239381
4	25	57919	4683395,623582185	0,10055381944444446	18983,892308764258	18290,437406576122
5	25	29919	4975718,033005734	0,051943287037037045	18764,026410049893	18071,255675061944
6	25	24451	2651068,2472733683	0,042449652777777784	18325,47378395143	17845,456544505596
7	25	28369	3191713,931272508	0,04925289351851852	18139,032815153496	17690,08661553216
8	25	29685	5322456,447153612	0,05153703703703704	18088,82629863508	17417,091681313927
9	25	32255	5025810,745060486	0,0559988425925926	17864,67940174608	17142,92594148164
10	25	30751	3323348,251179993	0,05338773148148148	17540,766558829553	16870,479828761
11	25	31838	5264406,184269157	0,055275462962962964	17333,16921275412	16520,18051728069
12	25	28864	5608283,768725335	0,050111111111111106	16988,37871521608	16356,728926267373
13	25	26749	2371041,3997761053	0,04643923611111111	16677,335034278844	16242,512407244396
14	25	27959	4354703,380947802	0,048539930555555555	16523,258178334596	15957,412358627384
15	25	31321	5432832,911891368	0,054377314814814816	16379,568792727727	15773,071436354585
16	25	30493	3004562,9511226504	0,052939236111111114	16110,234949814481	15712,199874665903
17	25	29616	2537794,169787127	0,051417245370370374	15943,124943654248	15415,592448235047
18	25	26571	3124434,5004689205	0,04613136574074075	15877,713004802528	15348,94302611831
19	25	23766	3636115,5623221197	0,04126157407407407	15735,339225394942	15287,368458849165
20	25	24962	5888870,347060082	0,04333680555555556	15654,925042421752	15105,198005979497
21	25	26477	5859758,549874078	0,04596759259259259	15534,825420524847	14997,261643263506
22	25	25872	1045059,776898683	0,04491666666666667	15226,69128178905	14936,512895107624
23	25	27086	3283620,3684926056	0,047025462962962956	15221,965742470644	14798,67771993042
24	25	28826	3567785,3444892415	0,05004629629629629	15166,774243148748	14739,346894606902
25	25	30062	3455977,6221241853	0,05219212962962963	15027,759830032148	14554,776798721214
26	25	29905	2502320,674133481	0,051918981481481476	14964,298051073702	14494,58725763282
27	25	33743	2675419,0173391677	0,058582754629629634	14813,93218739346	14443,463779212878
28	25	32737	2786851,1849977165	0,05683564814814815	14803,608024259142	14443,463779212878
29	25	27374	4302366,240590663	0,04752546296296296	14836,407303231324	14345,66745452968
30	25	31847	3039422,3293434023	0,055289930555555554	14752,143522397346	14330,206249420853
31	25	31599	4846321,215897881	0,05485937500000001	14734,11646420008	14254,080513444731
32	25	31568	1604032,417638845	0,05480555555555555	14575,880333551184	14193,378671567727
33	25	27826	3908078,0377888554	0,048310185185185185	14628,576245717719	14135,559065032847
34	25	28026	4307862,261321785	0,04865682870370371	14513,635484271237	14048,142349151176
35	25	29733	4269748,958005808	0,05162094907407407	14444,003031989234	13960,793534845701
36	25	30222	3167321,4208728164	0,0524699074074074	14350,323748365778	13916,480138555184
37	25	25619	4763484,008843022	0,04447743055555556	14339,756099197411	13837,84153379201
38	25	28072	1721469,388449126	0,04873668981481482	14163,007643115767	13809,931200244675
39	25	27921	2870758,0185835343	0,04847511574074074	14199,695188868354	13758,677371866133
40	25	29537	2789849,8769827564	0,05128067129629629	14088,18992233807	13683,84254446281
41	25	30067	3548733,1738767587	0,05220081018518519	14141,738445830408	13662,245088034246
42	25	25707	5163520,713042793	0,04463078703703704	14064,623536160138	13596,697505925848
43	25	26382	2023231,4089351725	0,045802083333333334	13880,817056865775	13571,60892454862
44	25	26461	2770136,7219372396	0,045939236111111115	13983,672560392142	13559,977799890474
45	25	24405	2765253,127887064	0,04237094907407407	13873,133611108331	13521,862416755315
46	25	27877	1657690,8712842532	0,04839872685185185	13799,381891892031	13467,312742584947
47	25	29414	3098015,506856282	0,05106597222222223	13876,454357460003	13467,312742584947
48	25	23084	3041890,9215402906	0,04007696759259259	13874,412367428582	13434,822555490506
49	25	22933	3208472,1577857607	0,03981481481481481	13760,766263581389	13363,263038369108
50	25	26863	2905193,1449953374	0,04663715277777778	13766,58474846768	13335,055809573229
51	25	25898	2289498,9299548906	0,04496180555555555	13728,222135380805	13318,202711920852
52	25	26315	2449980,2703782744	0,04568576388888889	13681,623608116053	13272,32258419401
53	25	24271	1232797,1172708764	0,04213715277777778	13569,764951158488	13213,224723431014
54	25	26015	5718474,07775646	0,04516608796296296	13690,147317112123	13188,259001274311
55	25	26612	2559164,773073942	0,0462019675925926	13510,603881409474	13187,271860786006
56	25	26887	4049902,5837329626	0,04667881944444444	13500,660917740557	13143,278200818453
57	25	27431	2033361,0165623457	0,04762384259259259	13452,33566002357	13123,324634543991
58	25	26473	2678975,046920061	0,045960069444444446	13467,80943143164	13099,46439599337
59	25	27121	2361638,7058407203	0,04708506944444444	13435,140085096687	13075,754771006184
60	25	27484	4042205,425365145	0,04771585648148149	13536,142546176277	13041,070628662921
61	25	28205	2318149,7633859674	0,04896817129629629	13393,837677918511	13010,863672509346
62	25	26630	4586289,458437803	0,04623263888888889	13436,227288607328	12950,366351318708
63	25	25451	6967762,734414831	0,04418576388888889	13449,49398190032	12927,347481797602
64	25	23422	4817930,128683294	0,04066377314814815	13399,19427159692	12916,532638303934
65	25	23163	5962845,8711476	0,040213541666666665	13360,612324958294	12905,538924116909
66	25	26046	3557029,9030195125	0,04521990740740741	13294,604624929589	12858,987882906591
67	25	26809	3162808,6431141994	0,046544560185185185	13252,317048649218	12783,020043184195
68	25	26618	3782522,738654545	0,04621180555555556	13231,992633014248	12783,020043184195
69	25	24670	1,4925701797952456E7	0,04282986111111111	13278,428227714243	12753,678255426343
70	25	27792	7220347,761535167	0,0482505787037037	13290,582859364296	12742,317701296577
71	25	25297	2273381,0159331234	0,04391898148148149	13043,59711661214	12698,52309157451
72	25	24571	2185947,2999809347	0,04265798611111111	13091,26793045813	12688,925005460935
73	25	26289	2429944,3059227974	0,045641782407407405	13087,389719752573	12678,481435815878
74	25	26417	2922350,1734970887	0,045862847222222225	13021,48517209794	12656,024593699733
75	25	26183	4862194,205161812	0,045457754629629636	13131,171809371053	12630,904796301234
76	25	23470	1516845,817111185	0,04074710648148148	12950,313546534046	12599,899522904509
77	25	24139	4571856,729559842	0,04190798611111111	12993,805797883295	12556,761243654233
78	25	28459	2885717,084756633	0,049408564814814815	13019,559842875236	12524,767832366808
79	25	25911	5324020,832946156	0,044984375	13076,050147998403	12505,947656640818
80	25	27458	2528605,1677241763	0,04767013888888889	12932,368344992645	12478,668140396972
81	25	28257	7454159,948341403	0,04905844907407408	12964,653112742888	12471,878680565102
82	25	29324	2688135,823168986	0,050909722222222224	12818,151712195555	12404,608735136679
83	25	30096	2369483,9917179607	0,05225	12860,258603462149	12386,019858467605
84	25	25996	2478127,405482058	0,04513194444444444	12833,194223265462	12386,019858467605
85	25	20103	4917416,871179228	0,034901620370370375	12868,881323563444	12366,047406185899
86	25	23091	2914434,47496488	0,04008969907407407	12793,15873280631	12351,29110391775
87	25	25224	3231334,316668404	0,043792245370370374	12770,047415642985	12351,29110391775
88	25	24125	1589896,5016655857	0,04188368055555555	12674,94887004434	12309,657295936462
89	25	24828	4508942,906931749	0,043104166666666666	12725,751706480243	12296,623261316892
90	25	29043	2801624,690559843	0,050422453703703705	12690,205846404382	12267,11258831806
91	25	26978	3858304,9928721474	0,04683738425925926	12615,346982393414	12210,052317166143
92	25	25511	4129141,5379078262	0,044291087962962966	12709,167193841642	12193,210168229287
93	25	25495	5027411,911962565	0,044262152777777786	12713,310855125683	12174,772587542282
94	25	24681	1493001,3466650052	0,04285011574074074	12528,81246062961	12174,772587542282
95	25	21903	4935287,387428725	0,03802719907407407	12591,107159169818	12153,37782897939
96	25	26379	3182572,2985945367	0,04579803240740741	12523,91386803385	12117,552736660246
97	25	27425	2690451,699584197	0,047614004629629635	12557,78061787088	12115,78078922926
98	25	30019	2750902,6103184535	0,05211631944444444	12536,949833455814	12106,196476097391
99	25	27925	3824666,3673540694	0,04848090277777778	12527,718408123197	12084,655001970728
100	25	26339	2684055,7381029613	0,04572743055555556	12414,947270279476	12057,22679911775
101	25	27176	3064051,060859418	0,04718113425925926	12454,836231172934	12057,22679911775
102	25	29633	3291942,448479486	0,051446759259259255	12452,365951501299	12057,22679911775
103	25	27543	3832616,323228451	0,04781770833333334	12496,443003565386	12041,854984322388
104	25	25340	1442206,2811671437	0,043994212962962964	12375,41500075926	12034,585595787525
105	25	23676	3176118,27724292	0,04110416666666667	12373,041493086605	12007,20137002648
106	25	24573	4106452,863635833	0,04266261574074074	12469,149882545309	12005,869681320257
107	25	24780	4370392,7734582145	0,043020833333333335	12419,667770354214	11988,217620988951
108	25	23948	3329087,691696732	0,04157638888888889	12405,972746445006	11988,217620988951
109	25	22602	3440330,4667561445	0,039240162037037035	12406,278979853892	11941,945476038833
110	25	27457	3273788,525856899	0,04766956018518518	12415,079941732512	11934,915762730112
111	25	23510	3548074,4955126457	0,04081597222222222	12344,747902191877	11911,381790349187
112	25	23886	2871882,682056121	0,041469907407407414	12312,330683395041	11908,566037360208
113	25	24854	5825975,174828839	0,04314988425925925	12367,972785327374	11900,625117151669
114	25	24690	3425477,995380935	0,04286516203703703	12331,217153424595	11900,625117151669
115	25	22532	3149236,941216666	0,03911921296296296	12329,14085017429	11886,993336193029
116	25	23593	2914199,5197811215	0,04096006944444445	12283,378213642218	11864,02381369591
117	25	25114	9275638,625634346	0,04360127314814815	12396,167323945621	11856,93279411544
118	25	24888	3909881,4310357734	0,043208912037037035	12293,751415945086	11837,320491901946
119	25	22740	2463194,9256138173	0,03947974537037037	12213,600619561266	11837,320491901946
120	25	25081	6228403,095782294	0,04354456018518518	12339,940173099933	11823,706692426007
121	25	25277	2338715,4420792223	0,04388425925925926	12223,872319890688	11823,706692426007
122	25	23677	5275955,5482927	0,04110648148148149	12308,7507708282	11823,16146880907
123	25	21484	4695632,045670795	0,03729976851851852	12341,337229170587	11806,410830414308
124	25	22049	2745608,2231545364	0,038280671296296295	12198,272181619328	11806,410830414308
125	25	23039	2392532,0480278363	0,03999826388888889	12201,917605981545	11799,02567710995
126	25	24670	2594025,697980675	0,04282986111111111	12208,242071685547	11799,02567710995
127	25	23128	3188017,896991097	0,04015393518518518	12199,772699844138	11786,291758968038
128	25	27481	3752376,315019389	0,04771064814814815	12259,201773821265	11743,923815161552
129	25	24469	2492737,634402001	0,042480902777777774	12117,640208754767	11743,923815161552
130	25	23705	4814382,693101269	0,04115451388888889	12237,794418740656	11743,923815161552
131	25	21520	3167996,7934723482	0,037361689814814816	12184,716614516825	11740,205899761262
132	25	22870	2252966,3953517075	0,03970486111111111	12135,421295444115	11727,849578903866
133	25	23318	3409202,517118577	0,040483217592592595	12108,33553569278	11685,25267635072
134	25	25205	4122908,5327941566	0,043759259259259255	12129,92971698609	11676,800333510857
135	25	22978	3619022,0546225063	0,039893518518518516	12149,29945813008	11676,800333510857
136	25	22194	3835048,031084212	0,038532407407407404	12144,415868472248	11667,576822960944
137	25	24560	3445991,109302795	0,04263888888888889	12038,977595459859	11665,567432855432
138	25	24715	2881274,5684192707	0,04290914351851852	12053,727401768541	11645,488062915516
139	25	25974	5061768,273680481	0,0450949074074074	12102,659182947027	11622,808556777074
140	25	20022	2753918,653856397	0,03476157407407408	11978,481123590422	11622,808556777074
141	25	18312	5816947,167050905	0,03179282407407408	12184,670734116604	11613,808699190433
142	25	21902	6314663,080526019	0,038024305555555554	12084,026859153753	11602,737747019559
143	25	23154	2403885,0376065536	0,040199074074074075	11965,13890985957	11598,439295291415
144	25	23455	3408634,3938369714	0,040721643518518515	12016,416126268376	11584,592762961984
145	25	27254	5667412,412618123	0,047316550925925925	12115,89678128204	11568,79261428476
146	25	27025	2770058,028539855	0,04691840277777778	12006,481569004434	11560,55523173479
147	25	23330	2321417,969671646	0,040504050925925926	11912,520019245696	11560,55523173479
148	25	22921	6979182,542440865	0,03979340277777777	12069,279777572918	11553,043621427043
149	25	21813	2409132,755908705	0,037870370370370374	11967,023737925942	11553,043621427043
150	25	22059	2847066,3248922783	0,03829803240740741	11954,381466129982	11535,685192644472
151	25	22150	6714642,077444638	0,038455439814814814	11952,423560830444	11531,975654821814
152	25	25738	2574874,7748859134	0,044684027777777774	11885,73075385135	11502,303212420831
153	25	28337	2823291,386610487	0,04919733796296297	11890,288943805464	11495,668991989003
154	25	27872	2086245,0616822615	0,0483894675925926	11834,486202256725	11495,668991989003
155	25	23399	1612209,0184935972	0,04062326388888889	11878,537721654007	11495,668991989003
156	25	23357	5011528,643383619	0,04055092592592593	11946,045774669832	11482,567745984948
157	25	25836	3984000,6484720013	0,044855324074074075	11905,562660838135	11482,567745984948
158	25	24995	2707931,4567042594	0,043394675925925934	11871,86965637515	11480,01409442728
