Generation 	 PType 	 Hamming Distance 	 PVariance 	 Hamming Distance Ratio 	 Avg Fitness 	 Best Fitness 
0	25	362701	2,3066104894054174E7	0,6296903935185184	20737,165669039245	19184,585682816105
1	25	269138	9000287,80601349	0,4672534722222222	19022,950535238644	17807,28444145225
2	25	158683	6581892,39705833	0,27549247685185185	17969,385913496804	17269,236224366115
3	25	109241	4682240,90378332	0,1896550925925926	17397,80470200846	16884,487222994925
4	25	55536	1,371003458781246E7	0,09641724537037037	17036,116326282423	16195,358714715463
5	25	36339	4265217,827621351	0,06308854166666666	16280,062635837787	15660,036188157004
6	25	28339	6519941,041553255	0,049199652777777776	15915,973356527456	15372,095260483575
7	25	27994	4704054,3456012085	0,04860185185185186	15592,29368980845	15100,880893355003
8	25	26462	7421580,410738327	0,045941550925925924	15335,548746502122	14926,758985745839
9	25	23163	7425464,722348769	0,040213541666666665	15287,001908959262	14809,573540256008
10	25	23324	5904860,737234059	0,04049363425925926	15052,855377029979	14722,21496728492
11	25	22180	8939522,770269929	0,03850694444444445	15045,877387821494	14586,6208153629
12	25	23314	2348374,135515088	0,040476851851851854	14787,400361453503	14468,938991248278
13	25	20959	4173030,3268744103	0,03638715277777778	14696,650459673148	14382,507989348089
14	25	23120	3854933,704495247	0,04013888888888889	14660,329309632578	14273,225850503337
15	25	23027	3058217,101251496	0,039977430555555554	14528,733017318622	14218,255333054416
16	25	24619	1,4135662228383591E7	0,042741319444444446	14594,350191574804	14163,425362258356
17	25	23249	8155152,239947595	0,04036400462962963	14487,070732861714	14054,483510548094
18	25	23639	9820396,650633799	0,041040509259259256	14520,988124530146	13988,796434342728
19	25	25786	4076374,4988939427	0,044767361111111105	14236,452695186488	13905,337313911492
20	25	24362	6144007,046709161	0,0422957175925926	14207,917747108933	13756,950902581311
21	25	24854	6580395,391523042	0,04314988425925926	14085,48712130879	13702,063959840933
22	25	23059	5230005,827637828	0,04003298611111111	14011,205023180954	13640,74801946352
23	25	22903	1,0555545508635031E7	0,03976215277777778	13939,457774837416	13551,518512303608
24	25	24719	2208127,904211935	0,04291608796296296	13743,278290584649	13500,458108341196
25	25	24195	4240238,255094121	0,04200520833333333	13785,103497671373	13417,137069587538
26	25	23161	5939129,822929694	0,040211226851851856	13783,777016612026	13307,373320043955
27	25	20651	2484922,74814733	0,03585358796296296	13532,99321750583	13208,483105374196
28	25	19282	1,148842144018031E7	0,03347627314814815	13593,102344870058	13148,452106073462
29	25	19020	3591917,816003364	0,03302199074074074	13423,017612560972	13103,520831836207
30	25	20101	7604532,4114960255	0,03489814814814815	13484,646855644702	13052,846431040432
31	25	22768	5143407,532833528	0,03952835648148148	13357,57447311322	12968,888328331084
32	25	22329	3506459,5300273676	0,038765625	13275,549542451858	12933,879455648375
33	25	21656	5970137,755568068	0,03759780092592593	13256,733267867006	12879,033049473563
34	25	22798	6626300,505598892	0,03958101851851852	13204,015816053046	12833,667098967586
35	25	26183	5656446,847079624	0,04545659722222223	13244,565247285607	12781,249133379211
