Generation 	 PType 	 Hamming Distance 	 PVariance 	 Hamming Distance Ratio 	 Avg Fitness 	 Best Fitness 
0	25	517481	3,725145322635026E7	0,8984048611111112	21871,513279153405	19747,521593855483
1	25	434907	1,5723502560619837E7	0,7550475694444445	20780,408813517737	19408,388913901443
2	25	346030	6792532,023142265	0,6007479166666666	20019,149013131668	19112,181788536458
3	25	255807	3353850,8341892515	0,4441097222222222	19529,3871262198	18838,76049022915
4	25	219080	2882448,061440006	0,3803475694444445	19236,125142365665	18694,95488667263
5	25	203742	2233493,2110942854	0,35371874999999997	18950,534109776552	18363,016852018947
6	25	177480	2790618,4125284757	0,3081263888888889	18679,49321096173	18089,207905851516
7	25	159261	3276396,148764395	0,2764951388888889	18443,64824649269	17773,402869631125
8	25	121312	2996608,9734947463	0,2106125	18110,963734824167	17377,765228106473
9	25	77924	2427583,2291615037	0,13528472222222224	17846,280460438145	17333,940238986317
10	25	66247	4493983,379006496	0,11501319444444444	17615,875966098967	17062,529601821017
11	25	60974	1330044,7132259305	0,10585868055555556	17360,65499607992	16948,81450640718
12	25	51388	1096364,7553130342	0,08921527777777778	17207,712935247037	16833,06313494475
13	25	50415	909250,1667172359	0,08752743055555555	17069,400041031713	16751,04495014844
14	25	40446	1396386,4341070638	0,07021909722222222	16950,454280519556	16599,300904310465
15	25	38151	1534637,6426472676	0,06623576388888888	16836,646251875914	16486,649754352617
16	25	31407	3574608,094225377	0,05452638888888889	16777,453402755178	16294,005668679736
17	25	30885	1089601,390991882	0,05361979166666667	16591,65029382379	16238,626142646612
18	25	32171	1712265,5292324182	0,05585347222222222	16478,35217227498	16159,612849698742
19	25	28967	839777,5621036598	0,05029062500000001	16362,042358183966	16080,460319761125
20	25	28494	4821034,240586201	0,049469097222222216	16305,971516764732	15891,959397851684
21	25	29921	1220629,9414553382	0,051946875	16152,731027971411	15840,048314464879
22	25	30018	675235,8284134335	0,052115625	16033,890376498632	15718,940830170142
23	25	30101	2364362,7656283476	0,052260069444444446	15995,491679415916	15669,885371448603
24	25	31582	965604,5680526184	0,054829861111111114	15880,904913627362	15609,109734295245
25	25	32486	1016651,2715006856	0,05640069444444444	15820,672593729843	15486,222733166875
26	25	27216	1747520,202361979	0,04725104166666667	15766,000432470642	15418,058521810599
