Generation 	 PType 	 Hamming Distance 	 PVariance 	 Hamming Distance Ratio 	 Avg Fitness 	 Best Fitness 
0	25	392074	4,3787221832596555E7	0,6806840277777777	22306,27984385954	20093,19076894804
1	25	202966	2,1675780353094492E7	0,35237152777777775	20895,932001378646	19350,619653036163
2	25	93241	1,0568857219438404E7	0,1618767361111111	19936,658775387168	18626,05987313041
3	25	61868	4058794,1100447215	0,10740972222222223	19126,391998141855	18317,37266799018
4	25	51896	3415718,816058055	0,09009780092592594	18639,592394613675	17971,26379441915
5	25	47858	2649988,1284292587	0,08308680555555555	18325,493020758237	17788,826874545386
6	25	32536	3426689,0032486543	0,056486111111111105	18049,181904580186	17330,97688356901
7	25	26837	2745473,813602234	0,0465931712962963	17653,830568465582	17038,327412557013
8	25	28669	1725055,4523061968	0,04977314814814815	17244,77323951629	16774,86127585646
9	25	29762	2871902,918182994	0,0516712962962963	17161,263287130238	16643,585617627832
10	25	27403	2689974,5321355686	0,04757581018518519	16979,72069798101	16443,37043974193
11	25	26295	2192190,554632077	0,04565162037037037	16772,4921545395	16359,51260755959
12	25	22424	1649641,1183251098	0,03893113425925926	16540,609161633754	16205,645776090489
13	25	21292	2494529,1044360907	0,036966435185185186	16480,13120098258	16035,286183760654
14	25	26484	3104543,8443313255	0,045980324074074076	16315,694201566861	15877,340112418608
15	25	28024	1197236,8602348492	0,04865335648148148	16092,567888826421	15736,358380112097
16	25	25226	2024796,3765087845	0,0437957175925926	15976,889986032531	15645,342577752022
17	25	23797	1900107,2239557113	0,04131481481481481	15955,596430225589	15584,335662815423
18	25	22471	3954421,6317476206	0,039012152777777774	15898,083396330556	15374,516787989029
19	25	20781	2210183,8173490725	0,03607928240740741	15654,83919299292	15329,744230405051
20	25	21691	1811880,9034635182	0,03765856481481481	15567,339790383034	15247,447640500768
21	25	24554	1717951,4046437852	0,04262962962962963	15514,628475810592	15079,619701955913
22	25	23866	1630728,4081510694	0,041435185185185186	15356,195114708133	15042,266328621821
23	25	22256	1984823,0895708476	0,03863946759259259	15311,008761272102	14957,933334060095
24	25	23912	5052408,850923687	0,041513888888888885	15287,803261242685	14831,188309470012
25	25	23757	2002997,6132860382	0,04124594907407408	15076,242312092736	14758,292567193448
26	25	22320	4073346,3167201728	0,03875057870370371	15083,909451017433	14721,367720238182
27	25	22726	8049047,476442069	0,039455439814814815	15081,954310249583	14658,33742145337
28	25	21469	1822972,8561719984	0,03727372685185185	14860,076726705984	14567,271160469316
29	25	23382	2750406,6646555676	0,0405943287037037	14910,848875733172	14542,147456124027
30	25	24062	1632843,5279339794	0,041775462962962966	14773,473674868568	14440,638469507338
31	25	25150	2877436,85552943	0,04366319444444445	14734,899545740465	14357,69293216832
32	25	24100	1181280,503712634	0,041840277777777775	14585,310243615526	14302,887860890762
33	25	22662	2892998,653864211	0,039344907407407405	14550,84200957208	14171,5617393181
34	25	24712	2691957,922203329	0,042903356481481476	14506,767528953476	14119,36535900274
35	25	25308	1856347,2339033138	0,043938657407407405	14394,902067808061	14079,433948052954
36	25	21142	1172676,3196961267	0,03670486111111112	14285,702856389476	14014,100592334491
37	25	19963	2555427,196758672	0,034657986111111115	14299,753503620434	13964,954570821066
38	25	21325	1959907,366257173	0,037023148148148145	14209,209431892457	13900,692839671565
39	25	21736	4123022,494992441	0,03773726851851852	14174,134110192026	13784,748647366332
40	25	20554	2131499,4899727846	0,03568402777777777	14091,849129143995	13717,53786017491
41	25	20036	1227918,9174583217	0,034784722222222224	13954,354242931511	13694,39742976941
42	25	19643	2700853,361738906	0,03410300925925926	13978,399282323217	13624,759372769384
43	25	19701	1657014,8391864265	0,034203125	13900,570002549872	13593,747626992941
44	25	20753	1304618,2080385212	0,03603067129629629	13791,436154128212	13485,163615543197
45	25	22990	1399560,055138496	0,039913773148148146	13701,490520789725	13433,05119088907
46	25	19662	1727298,8658534244	0,03413599537037037	13703,402918975562	13376,351541495125
47	25	22498	1927621,300358819	0,03905960648148148	13645,860420668505	13356,412920106459
48	25	20831	1949209,5056812384	0,03616550925925926	13547,689629811075	13268,618047707358
49	25	21606	663441,8687688973	0,037510995370370365	13426,611699380117	13207,10163520531
50	25	20760	2675888,3300152575	0,036042824074074074	13488,064371335831	13160,439278141304
51	25	22602	2752804,680446988	0,03924074074074074	13449,349315920446	13122,232256552315
52	25	24583	1775860,5322837124	0,042679976851851854	13363,322737526856	13053,487240500588
53	25	23106	2556032,067492985	0,040114583333333335	13372,689189354633	13042,213925312919
54	25	21242	1316170,7782021349	0,03687962962962963	13286,331893965325	13000,275464696992
55	25	19149	805456,6884327348	0,03324537037037037	13176,477088947684	12975,654302768276
56	25	19623	2127511,3512305366	0,034067708333333335	13198,728625203808	12897,632264439331
57	25	20043	1500345,2423989512	0,03479803240740741	13144,614955248044	12857,697332626603
58	25	20607	2134449,646910682	0,03577719907407407	13131,8572350509	12813,971757285215
59	25	19900	1350433,6190544777	0,03454976851851852	13051,92119296032	12780,054191249152
60	25	18609	2434292,7209967882	0,032307291666666675	13044,146369609318	12739,40486092656
61	25	20295	2104733,987638851	0,035234375000000005	13003,171463576504	12695,250618505823
62	25	21062	1230614,278350245	0,03656712962962963	12930,894852800708	12682,118382023638
63	25	24558	1784249,7718770914	0,04263541666666667	12963,48759224813	12660,274319529004
64	25	22912	1777544,439803659	0,03977835648148148	12912,002416141644	12577,862991023852
65	25	20324	314712,2549655434	0,03528530092592593	12748,820580072716	12555,995862697579
66	25	18042	2137636,2983148354	0,03132349537037037	12819,727681002054	12549,157546806804
67	25	16023	2195431,738323337	0,027817708333333333	12775,193019054093	12524,772587167441
68	25	18744	1149672,2970077826	0,03254224537037037	12788,894116732461	12496,182371250019
69	25	20894	1704348,9494081382	0,03627430555555555	12699,620370296703	12480,62665814374
70	25	17557	3698079,0567051624	0,03048206018518518	12816,424295591094	12468,615186122452
71	25	17985	2503470,3492572284	0,031223958333333333	12744,330629023423	12434,532085204393
72	25	20179	1932137,8505201146	0,035032986111111115	12710,385947978097	12420,973833198941
73	25	22369	3064720,0033418364	0,03883622685185185	12711,14813552526	12297,922572710677
74	25	20065	2106205,818467842	0,03483622685185185	12586,657752531364	12253,697578909758
75	25	21577	2599573,0315610226	0,037460069444444445	12562,80718202448	12234,3018463104
76	25	17098	4730631,789352507	0,029684027777777778	12629,676174076283	12222,200587802936
77	25	18893	1784990,8230173588	0,03280150462962963	12467,200204475259	12183,83048950648
78	25	19237	1267216,5941679229	0,03339872685185185	12356,308865356994	12127,880563796936
79	25	19782	1791775,7658776566	0,03434375	12312,675340291738	12094,776808739398
80	25	18765	2125538,1660569217	0,032578125	12296,74789119821	12052,976522667997
81	25	18883	4015175,5719557046	0,032784143518518515	12302,26234178956	11995,560002027705
82	25	20890	3972629,5621750504	0,03626851851851852	12256,927098869202	11968,186399902386
83	25	20522	3312100,9225907717	0,03562847222222222	12220,779496112096	11924,496418194793
84	25	22355	1168310,8755515006	0,03881134259259259	12160,163203522809	11904,394385494139
85	25	19245	2935961,8867601566	0,03341145833333334	12164,853433112366	11876,600035960306
86	25	17901	2439154,4074481856	0,031078703703703706	12111,738998619194	11833,766068779112
87	25	17438	1345025,2064826228	0,03027488425925926	12071,42339708562	11803,349133758187
88	25	16709	1973676,0342560622	0,02900983796296296	12037,72331925927	11789,132109462285
89	25	15401	1701520,0478633305	0,026739004629629626	12040,05314208827	11761,62139756426
90	25	16661	3107486,828391358	0,02892534722222222	12052,380494884877	11740,176251524876
91	25	17589	1702890,4924121276	0,030536458333333332	11950,07648145897	11665,15135123045
92	25	15659	1856582,9366616898	0,02718576388888889	11937,312188706013	11659,66168869487
93	25	13963	1331995,8992369613	0,024242476851851852	11888,34386234592	11647,70873682267
94	25	14869	1626259,9770760823	0,02581423611111111	11885,782285469015	11634,33476755648
95	25	16017	1474577,0196877054	0,027807870370370368	11832,966027392162	11613,317874945687
96	25	15779	1435582,4548491344	0,027394097222222222	11850,07029448726	11585,456875047072
97	25	16960	1627612,5425979567	0,029444444444444443	11831,496989783913	11544,458068526155
98	25	15920	2202466,666832037	0,02763946759259259	11788,225283713407	11539,049843905776
99	25	12071	1411508,8850238307	0,02095775462962963	11758,096653462699	11488,753295720244
100	25	13995	1971341,9453702122	0,024296875	11718,991827718657	11467,763146875333
101	25	13611	853422,1809839312	0,023630787037037037	11656,068193520905	11451,733651422286
102	25	13663	2053293,0881822957	0,02372164351851852	11694,261716963234	11446,472102044885
103	25	14405	1329780,5986645878	0,02500925925925926	11678,766506470458	11441,368978015073
104	25	16174	1410176,905535003	0,028079861111111114	11634,83673295262	11413,068894034202
105	25	15215	1035140,1174330184	0,026415509259259257	11609,504521683602	11384,39438399009
106	25	15802	1302054,5269411716	0,027434027777777776	11588,096528466232	11368,098319882827
107	25	17820	1288640,8466376963	0,030938078703703704	11597,421688628892	11354,626985405186
108	25	21159	1928159,1684221674	0,03673553240740741	11599,494456975472	11329,736530023665
109	25	18402	1526657,3849975488	0,031947916666666666	11559,940046332607	11313,814172460077
110	25	14727	1583979,2210253477	0,025568865740740743	11530,5667270045	11299,634075412972
111	25	14846	1945799,4802522913	0,025774305555555557	11537,694614792716	11293,789409678475
112	25	13792	1349150,5994229505	0,023945601851851853	11463,858503873678	11281,214292931583
113	25	11588	854961,1324741006	0,020119212962962964	11447,617299530806	11261,920791594175
114	25	13159	1444607,0171341468	0,022845486111111108	11453,422021740189	11251,980920210786
115	25	12474	1784110,946344673	0,021656828703703706	11484,988737077712	11226,374152111586
116	25	12788	743269,2192539138	0,022202546296296297	11398,716729104723	11209,730648922377
117	25	12508	705654,3428635955	0,021716435185185182	11335,921107283488	11177,240256464536
118	25	13169	4603458,337089392	0,02286400462962963	11462,540340209205	11154,188151386697
119	25	14086	1192601,410443438	0,02445601851851852	11329,570866645843	11132,439046628018
120	25	14556	965689,7718676686	0,025270833333333336	11292,669388521674	11115,539016843148
121	25	15534	726921,8809701636	0,026968750000000003	11268,860529889882	11103,604298514421
122	25	17480	1070613,9911635963	0,030347800925925927	11255,729107218109	11087,691878426705
123	25	16893	874518,6176562273	0,029328703703703704	11266,640570977075	11049,945050301714
124	25	16937	3394629,431587163	0,029405671296296298	11307,155817390083	11041,474318055813
125	25	16549	1366423,0046130584	0,028731481481481483	11258,284911578558	11039,726224170243
126	25	14058	2237220,012337977	0,0244068287037037	11252,289524790918	11037,110150830982
127	25	13737	1330935,1495586971	0,023849537037037034	11190,623104317774	11008,643897929855
128	25	14695	1233084,5575685315	0,02551273148148148	11216,724905570942	10972,790891514176
129	25	15620	789405,1308775457	0,02711805555555556	11182,055287818459	10971,037656770799
130	25	13656	2011292,1625361259	0,023709490740740743	11213,364078664277	10944,402628505411
131	25	14913	1455488,9985845524	0,025890625	11143,577828814574	10938,836165519679
