Generation 	 PType 	 Hamming Distance 	 PVariance 	 Hamming Distance Ratio 	 Avg Fitness 	 Best Fitness 
0	25	372980	3,0037984722981453E7	0,6475347222222222	22516,436203380475	19940,47484464776
1	25	273154	3,556854729716954E7	0,47422627314814814	21756,904436718134	19624,489000217753
2	25	169992	3,23182899422718E7	0,2951255787037037	20854,06481295508	18973,62364315693
3	25	124411	9332950,63006827	0,21599131944444447	19720,326615635637	18680,49890103402
4	25	53642	1,1156937661984287E7	0,09312847222222222	19040,21561180137	18304,868670253112
5	25	26731	2228925,381037749	0,04640798611111111	18554,73452963227	18007,810757077998
6	25	27013	4013244,939699875	0,04689756944444445	18293,587074335468	17621,471016664505
7	25	25655	2072032,6091582242	0,04453993055555556	17885,548446415927	17420,968097844936
8	25	27803	2316094,502349291	0,048269097222222224	17666,56796830513	17175,452476082934
9	25	28041	1571373,698024355	0,04868229166666666	17447,746459048543	17057,960079846325
10	25	27219	2548454,538578861	0,04725520833333333	17323,08359162289	16834,39930098235
11	25	29130	1720300,4546334015	0,05057291666666667	17144,77025757015	16651,043062094068
12	25	27157	2638990,0278429952	0,04714756944444445	16950,631362474604	16525,17050183426
13	25	22576	2922984,3134235474	0,03919502314814815	16842,694544780912	16411,24219167597
14	25	23130	1785789,3061569475	0,04015740740740741	16612,79936954885	16262,850810653748
15	25	23869	2686620,402608493	0,04143923611111112	16503,554189523944	16103,789438727435
16	25	22700	1673117,2492764369	0,03940972222222222	16328,822625241039	15992,211044314645
17	25	22954	1758905,8493523963	0,039850694444444446	16156,901736509652	15817,821357414214
18	25	24951	2620046,6888925782	0,04331886574074074	16089,353243220108	15749,283971331244
19	25	27170	2011498,5949587652	0,047170138888888886	15994,431661036435	15721,355101280751
20	25	25346	3772706,018600561	0,04400462962962964	16007,4220759096	15600,90487369705
21	25	27027	2035765,5620727271	0,046921875	15861,537967956043	15527,201502062411
22	25	26266	2535951,6819373	0,045600694444444444	15798,507113697757	15409,723587666376
23	25	30872	1445072,435888038	0,05359722222222222	15625,117401434783	15348,275065943524
24	25	26820	2665072,5671422854	0,04656307870370371	15651,926261530936	15281,7474443514
25	25	26201	3461039,27984949	0,045488425925925925	15521,247811753216	15084,221623211904
26	25	25603	2248384,2644518963	0,04445023148148148	15401,627922092448	15016,932441986051
27	25	20342	2650932,3883761526	0,03531597222222222	15261,816948446145	14882,0868273108
28	25	20974	4183361,8715752773	0,03641435185185186	15196,711867675118	14815,375673422735
29	25	22018	2118203,6755364775	0,038225694444444444	15101,180419034246	14723,794958774151
30	25	24223	3389500,3900200035	0,042054976851851854	15042,565651619792	14672,416950865809
31	25	22537	2686104,4125517574	0,039127314814814816	14989,746501025002	14612,658659396562
32	25	22332	2180479,918098112	0,03877083333333333	14909,875031755995	14478,069650778105
33	25	23273	2268387,894779532	0,04040509259259259	14819,089433902582	14363,999507693594
34	25	22743	4418984,232705624	0,039484374999999995	14800,115775002212	14347,242260851373
35	25	20803	2659933,475431925	0,03611689814814815	14623,20211673885	14316,465486987197
36	25	20390	3902609,7565988475	0,03539988425925926	14613,718302850788	14243,993533474553
37	25	22534	3330294,8663898935	0,039122685185185184	14536,519022118286	14163,685490751262
38	25	24410	7026850,794737327	0,04237847222222222	14555,460440058743	14107,477448948985
39	25	23151	3185828,6814770983	0,040193287037037034	14402,417281735636	14035,408905132246
40	25	22983	998464,5139201819	0,03990219907407407	14272,36017067644	14014,466690202093
41	25	21845	4181373,707636459	0,03792650462962963	14300,290415526966	13965,824221717254
42	25	19793	4589435,237440924	0,03436284722222222	14375,30810486201	13946,209395270174
43	25	20000	1792432,7010723595	0,034722800925925924	14210,316585493614	13913,530832513823
44	25	21230	3169486,1786767785	0,0368587962962963	14187,541660011442	13893,73086389016
45	25	21600	2102205,405372299	0,037501157407407414	14132,42034086438	13862,70935968006
46	25	20597	1349368,8218858764	0,03575983796296296	14065,140512057018	13808,456582981366
47	25	19421	2639218,7375336136	0,0337181712962963	14113,810276591359	13728,762990492525
48	25	20997	1420672,1036854426	0,0364537037037037	13955,003891526329	13707,696179505694
49	25	19736	1431723,299971232	0,0342644675925926	13920,030373949712	13682,76244866501
50	25	18498	1408802,3635496038	0,032115162037037036	13906,331698307928	13645,033912588447
51	25	17990	926192,9865485245	0,031233796296296298	13800,90316766972	13582,508057707664
52	25	19301	2393273,9325349485	0,03350925925925926	13939,841569393086	13570,978296342359
53	25	18650	2934330,9693205827	0,032379629629629626	13871,594413860244	13529,144084687694
54	25	18743	1456907,9014768691	0,032540509259259255	13786,668527916181	13499,792173165572
55	25	16289	1639490,6397277247	0,0282806712962963	13731,214392716347	13470,620011947582
56	25	17563	1913736,6060340593	0,03049189814814815	13694,511718845262	13438,816271869468
57	25	20687	4524033,25929005	0,035916087962962966	13777,491164272293	13435,198180276095
58	25	22060	3922498,6891600806	0,03829861111111111	13723,75008381792	13396,720377013497
59	25	24698	1402424,5778852925	0,04287962962962963	13650,705219804846	13340,930959965815
60	25	23280	3463198,622885098	0,04041782407407407	13720,44336475995	13331,62282613982
61	25	23553	852100,7632810185	0,04089178240740741	13541,53717857948	13321,39695242863
62	25	18745	1430926,0354293429	0,032543981481481486	13569,05525425318	13302,53939769158
63	25	18307	1638512,8491803352	0,03178356481481481	13552,448910913867	13246,132642514533
64	25	17911	3280080,8332504514	0,031096643518518517	13523,352260607959	13188,03926030518
65	25	20028	3264108,008348856	0,03477199074074074	13549,964341470672	13136,748949033105
66	25	19777	1322056,2417393685	0,03433622685185186	13387,411566108267	13130,545325034755
67	25	16058	961131,2503503122	0,02787962962962963	13347,068934541683	13117,684661068532
68	25	17041	1887304,7700113074	0,029585069444444445	13352,807283109447	13088,878885025393
69	25	20536	1963807,2344609415	0,035652777777777776	13344,109279353901	13023,95389596209
70	25	23132	1681877,5279281803	0,04016087962962963	13243,487634096722	13002,240573784375
71	25	20642	3957150,780236911	0,03583738425925926	13340,712219531642	12962,213276660666
