Generation 	 PType 	 Hamming Distance 	 PVariance 	 Hamming Distance Ratio 	 Avg Fitness 	 Best Fitness 
0	25	316553	4,567190903319132E7	0,5495711805555556	21415,038890845324	19872,68008054965
1	24	68268	2655400,7290776293	0,11852152777777776	20031,2571562178	19568,602838587958
2	25	18803	635208,9674709637	0,03264548611111111	19646,06148782006	19378,21773768621
3	25	6558	570290,8527736163	0,011385416666666665	19430,70048004447	19178,85978451563
4	24	5176	418852,3036249502	0,008986111111111111	19221,46592337555	18968,436088942883
5	24	3387	411062,89166157285	0,005880555555555556	19016,22455099156	18853,312583638377
6	24	3378	314760,3491185565	0,005865625	18892,633744920466	18736,965367273682
7	24	3705	518659,16142712365	0,006432638888888889	18785,6356547777	18554,797219861783
8	24	4204	590155,4175164998	0,007298958333333334	18624,57361995031	18375,252093427822
9	25	4372	350945,4038187271	0,007590624999999999	18411,331788948435	18167,135486934672
10	25	4638	310314,2791380414	0,008052777777777778	18209,760613512168	18022,33113115463
11	25	4266	644984,0179436996	0,0074062500000000005	18083,16897630102	17925,606826648942
12	24	3904	171787,31660536927	0,006777777777777777	17954,412598559673	17840,242425486493
13	24	4143	162432,1996935084	0,007194097222222223	17878,04569248556	17763,17032387323
14	24	3102	666868,2406966359	0,005386458333333333	17815,726496009127	17663,769337639926
15	25	3900	178058,07459604862	0,006771874999999999	17708,183937520495	17568,33218779237
16	24	3627	163691,62182478758	0,006296875	17608,98302996115	17467,99233600335
17	25	3247	275457,21537317696	0,005637152777777777	17522,616119405833	17333,303627608657
18	24	3309	441330,02467693144	0,005745486111111112	17400,1426517336	17190,498119731088
19	25	3034	343255,65404235775	0,005268055555555555	17252,398583379796	17093,076824172
20	24	3522	106924,76142103916	0,006114583333333333	17121,035490643688	17004,963550192366
21	25	3278	295259,23300423165	0,005691666666666667	17041,57788165153	16878,80292219501
22	25	3926	361791,9610701077	0,006816666666666667	16953,404169667057	16794,26878094853
23	24	3549	170571,44171992282	0,006162152777777777	16838,286608872528	16731,31520493912
24	24	3769	406119,89262933045	0,006543749999999999	16771,920028126195	16662,96830697
25	24	4105	351745,0774929576	0,007127777777777777	16711,69264221183	16564,20032278189
26	24	4485	382196,51054333197	0,007787152777777778	16605,66045816061	16344,494443211093
27	25	4119	217581,54842835077	0,0071517361111111104	16401,886075761384	16274,067990061241
28	24	2931	226981,20057281113	0,005088888888888889	16319,444634203963	16167,559371147338
29	25	3142	203482,24434633434	0,00545625	16226,540192024444	16107,280326000615
30	25	3332	159889,8021449389	0,005785416666666667	16138,715395630046	16040,067724413308
31	24	3133	474777,29338246473	0,005440625	16091,96917674199	15945,646856732434
32	24	3033	255322,39689070964	0,005267013888888889	16005,190176224967	15871,437202137016
33	24	3652	509191,5912124901	0,006340625	15945,21653362303	15826,871859545983
34	24	3459	69512,10632575447	0,006006597222222222	15859,735822972278	15779,279327093542
35	24	3449	164447,8706690798	0,0059878472222222225	15820,901409300011	15717,870595591847
36	25	3294	249689,64576797312	0,005719097222222223	15767,365674627164	15635,266818354241
37	25	3742	232263,00814360296	0,006496527777777777	15689,52075648508	15558,32021488093
38	24	3228	465332,4162644781	0,005604513888888889	15612,72667765238	15500,106588259452
39	24	3155	712984,1094120261	0,005478472222222222	15567,0908319994	15456,269213553755
40	24	3066	871797,1293293642	0,0053232638888888895	15534,194914224685	15419,340215806116
41	25	3142	92462,54425297471	0,005454861111111111	15448,814629122548	15369,50401506881
42	24	3572	181006,82585268628	0,0062024305555555565	15396,297546429045	15259,364947607924
43	25	3546	425321,1137771476	0,006156249999999999	15323,12053526608	15209,758174839157
44	24	3000	96865,97500750357	0,0052093750000000005	15239,680000286437	15179,739287732582
45	24	3026	384321,4841625519	0,005254166666666666	15221,101018001043	15145,755499025687
