Generation 	 PType 	 Hamming Distance 	 PVariance 	 Hamming Distance Ratio 	 Avg Fitness 	 Best Fitness 
0	24	510394	2,361303704857323E7	0,8861006944444444	22366,54844968692	20677,299927974607
1	22	408246	1,2077264085850704E7	0,7087614583333334	21311,380123478324	20089,369102465316
2	22	349193	6508820,604328383	0,6062392361111112	20691,12636952762	19710,39890300345
3	22	269386	2735865,793823811	0,467684375	20190,424437707254	19593,939054850438
4	19	193679	1818337,32755908	0,3362482638888889	19879,291883050508	19406,512541357526
5	17	104868	674581,4688602741	0,18206319444444444	19619,625295014477	19149,56015579412
6	16	103113	1427837,110846314	0,179015625	19441,00639996233	19054,151182827853
7	18	84951	1178002,5591221212	0,1474857638888889	19254,773576290183	18965,164394739626
8	17	68677	285904,0367528795	0,11923159722222221	19093,559450692064	18939,15939362402
9	16	38659	195486,32158558496	0,06711631944444443	19006,72227080348	18856,306223731786
10	14	24245	134848,82875454304	0,04209270833333333	18940,43343942008	18840,830474575636
11	12	21590	203728,74604388696	0,037484027777777776	18885,83883509406	18753,712291228796
12	13	17948	103915,24077032969	0,03115972222222222	18831,86823532835	18735,494454982098
13	17	20286	186894,76506984705	0,03521909722222223	18787,67611517731	18722,85574502332
14	16	12903	18874,96277765413	0,022401041666666666	18735,955793988556	18668,721539058395
15	15	5880	33611,7044890916	0,010208333333333333	18716,13083110085	18647,377732196863
16	17	5280	108846,88935194389	0,00916736111111111	18688,942627001165	18579,71704731685
17	15	4093	52701,591668854104	0,007107291666666668	18632,200009372184	18541,85062771928
18	17	3838	49978,22866501031	0,00666423611111111	18585,046558290775	18509,783485088272
19	19	3412	41512,019080346814	0,005924652777777778	18544,430971027883	18442,803337668942
20	18	2497	59474,36147985122	0,004335763888888888	18503,511149232403	18392,67260397155
21	18	2624	104220,06716552058	0,004556944444444444	18450,961624154814	18309,812182680445
22	13	1537	83647,69797384906	0,00266875	18402,855876964848	18268,7856588368
23	13	1667	204450,91340258313	0,002894791666666666	18366,59929764618	18221,809502080527
24	13	1944	264388,0035169117	0,0033763888888888893	18291,61974954384	18117,607574995134
25	13	1603	123578,94633374072	0,0027833333333333334	18220,28533978885	18092,06917774332
26	11	1742	184508,84129933006	0,0030253472222222222	18188,81529930748	18076,50374850195
27	13	2092	297062,30931350106	0,0036333333333333335	18148,734520107166	18046,00307600104
28	14	2384	138600,58147314866	0,004139930555555555	18089,420121185995	18028,40599548871
29	14	2399	34059,67354583366	0,004166319444444444	18058,86464345239	18014,980341117647
30	14	1888	20818,928696338644	0,0032777777777777775	18031,924861664425	17966,82476349038
